NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água (Código);Existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2310407;Paramoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2332
6;Município;2310407;Paramoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;239
6;Município;2310407;Paramoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;995
6;Município;2310506;Pedra Branca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;14235
6;Município;2310506;Pedra Branca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7753
6;Município;2310506;Pedra Branca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;2020
6;Município;2310506;Pedra Branca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4462
6;Município;2310605;Penaforte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2919
6;Município;2310605;Penaforte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2393
6;Município;2310605;Penaforte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;122
6;Município;2310605;Penaforte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;404
6;Município;2310704;Pentecoste - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;12719
6;Município;2310704;Pentecoste - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;10240
6;Município;2310704;Pentecoste - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;454
6;Município;2310704;Pentecoste - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2025
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5281
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2725
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;78
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2478
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;7999
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2186
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;560
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;5253
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5737
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4572
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;203
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;962
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3261
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1944
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;390
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;927
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4214
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3030
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;288
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;896
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5565
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4449
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;374
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;742
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3133
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2246
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;114
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;773
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2131
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1068
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;7
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1056
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6944
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4271
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;489
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2184
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;28971
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;22061
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;750
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;6160
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5839
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4431
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;489
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;919
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;28609
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;21924
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;2701
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3984
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;7743
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7120
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;143
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;480
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;9138
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7149
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;335
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1654
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6583
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;5059
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;139
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1385
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;26409
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;21352
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;997
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4060
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4926
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2750
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;873
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1303
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5367
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1629
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;432
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3306
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;9656
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6504
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;509
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2643
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5630
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3331
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;248
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2051
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;13977
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9835
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;578
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3564
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;15616
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;12419
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;842
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2355
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;17957
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7908
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1495
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;8554
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2371
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2060
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;283
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;28
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3865
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2928
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;112
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;825
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8958
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7035
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;404
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1519
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2426
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1725
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;99
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;602
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;68018
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;63803
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1046
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3169
6;Município;2313005;Solonópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6590
6;Município;2313005;Solonópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;5237
6;Município;2313005;Solonópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;344
6;Município;2313005;Solonópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1009
6;Município;2313104;Tabuleiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;11737
6;Município;2313104;Tabuleiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;8823
6;Município;2313104;Tabuleiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;312
6;Município;2313104;Tabuleiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2602
6;Município;2313203;Tamboril - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8624
6;Município;2313203;Tamboril - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6171
6;Município;2313203;Tamboril - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;775
6;Município;2313203;Tamboril - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1678
6;Município;2313252;Tarrafas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2661
6;Município;2313252;Tarrafas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1401
6;Município;2313252;Tarrafas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;138
6;Município;2313252;Tarrafas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1122
6;Município;2313302;Tauá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;21105
6;Município;2313302;Tauá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;14579
6;Município;2313302;Tauá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1682
6;Município;2313302;Tauá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4844
6;Município;2313351;Tejuçuoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5603
6;Município;2313351;Tejuçuoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4341
6;Município;2313351;Tejuçuoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;194
6;Município;2313351;Tejuçuoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1068
6;Município;2313401;Tianguá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;25654
6;Município;2313401;Tianguá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;21287
6;Município;2313401;Tianguá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;783
6;Município;2313401;Tianguá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3584
6;Município;2313500;Trairi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;18908
6;Município;2313500;Trairi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6554
6;Município;2313500;Trairi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1508
6;Município;2313500;Trairi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;10846
6;Município;2313559;Tururu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5077
6;Município;2313559;Tururu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4495
6;Município;2313559;Tururu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;85
6;Município;2313559;Tururu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;497
6;Município;2313609;Ubajara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;10508
6;Município;2313609;Ubajara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7171
6;Município;2313609;Ubajara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;744
6;Município;2313609;Ubajara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2593
6;Município;2313708;Umari - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2406
6;Município;2313708;Umari - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1507
6;Município;2313708;Umari - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;173
6;Município;2313708;Umari - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;726
6;Município;2313757;Umirim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5656
6;Município;2313757;Umirim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4460
6;Município;2313757;Umirim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;131
6;Município;2313757;Umirim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1065
6;Município;2313807;Uruburetama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6399
6;Município;2313807;Uruburetama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4799
6;Município;2313807;Uruburetama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;171
6;Município;2313807;Uruburetama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1429
6;Município;2313906;Uruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4664
6;Município;2313906;Uruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3387
6;Município;2313906;Uruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;249
6;Município;2313906;Uruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1028
6;Município;2313955;Varjota - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6118
6;Município;2313955;Varjota - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;5290
